,0,Mfccs0,Mfccs1,Mfccs10,Mfccs11,Mfccs12,Mfccs13,Mfccs14,Mfccs15,Mfccs16,Mfccs17,Mfccs18,Mfccs19,Mfccs2,Mfccs3,Mfccs4,Mfccs5,Mfccs6,Mfccs7,Mfccs8,Mfccs9,Name,chroma,isTrigger,spectralBandwidth,spectralCentroid,spectralRolloff,spectralRolloffMin,spectralZeroCrossing
18,-2.7137324810028076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-12.475125312805176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2.3796558380126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-11.728333473205566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-2.165473461151123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-7.999812126159668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8.916293144226074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-13.378486633300781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-0.939572811126709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.3738381564617157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,592.9140008703836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,518.891431625848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2278.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,72.75390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-340.35223388671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,93.52595520019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4.226873397827148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-22.194412231445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-15.633367538452148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-7.186357021331787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-25.753164291381836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-17.118816375732422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-15.84716510772705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.924047827720642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-12.404218673706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-0.8935352563858032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-13.596735954284668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.046873927116394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-15.131332397460938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-1.6215934753417969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-11.025445938110352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,5.247457027435303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-6.283972263336182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-4.1422014236450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5852220058441162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1087.1777613285403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,713.5461146348197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2464.35546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,33.935546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.27448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-180.48629760742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,17.75676155090332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5.126429080963135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-4.199955940246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-4.339795112609863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-2.9781100749969482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-6.180218696594238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-6.2016706466674805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-2.5164554119110107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-1.4698498249053955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-0.6540833711624146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-0.7947805523872375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-1.3708903789520264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.2719303369522095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-2.4036316871643066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-1.355137825012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-3.1000242233276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2.465482234954834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.666046142578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-0.8570922613143921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.4411263167858124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,880.2186578398239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,667.515517967501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2437.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,54.931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.20249999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-274.85919189453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,45.346473693847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10.171338081359863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-11.495772361755371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-6.821691989898682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-6.788208961486816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-10.557119369506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-15.200494766235352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-9.323149681091309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.7412181496620178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-3.208289623260498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-4.064075946807861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-4.166596412658691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-2.614175319671631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-4.400932788848877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-5.36403751373291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-2.022839069366455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2.761143684387207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.8395061492919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-5.6331000328063965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.6178557276725769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1083.9044756333876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,720.3317529052404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2465.33203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,37.353515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.27586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-175.61476135253906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,19.4025936126709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7.285805702209473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-4.191633224487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-3.5965614318847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-5.237583160400391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-6.956486701965332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-7.9002485275268555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-3.3784515857696533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.7493650317192078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-0.041042398661375046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-1.537383794784546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-0.34082838892936707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-0.7042936682701111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-0.987066924571991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-2.743137836456299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-0.3803091049194336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-1.4635579586029053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-1.1636323928833008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-0.8323298692703247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.4357425570487976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,857.3502881068753,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,629.7385856220195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2239.013671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40.283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.19068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-230.4855499267578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,57.23088836669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-12.60080337524414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,18.284114837646484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-30.13120460510254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,15.946104049682617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-31.102764129638672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9.403215408325195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-27.281917572021484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15.544546127319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-19.315784454345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15.418876647949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-20.380632400512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14.625139236450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-17.23006820678711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,9.312111854553223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-15.307293891906738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10.411340713500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-10.635037422180176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,11.432782173156738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5528675317764282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,872.9676276446614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,617.2169281040013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2173.095703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31.73828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-215.34298706054688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,62.258941650390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-25.468847274780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32.31456756591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-37.7700080871582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,24.779373168945312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-36.712608337402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17.022043228149414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-34.21558380126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,19.7313175201416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-19.00801658630371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,12.527007102966309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-17.30842399597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,8.79116439819336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-10.875001907348633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2.8240487575531006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-8.747110366821289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2.5048656463623047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.8063814043998718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.6717990636825562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5614230036735535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,967.4887883415224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,644.2365724010417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2265.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,40.0390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.23538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-228.5292205810547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,38.52286911010742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-10.523370742797852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,13.172274589538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-22.26344108581543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10.661985397338867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-22.643184661865234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8.169838905334473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-19.583223342895508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13.15136432647705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-16.056814193725586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,12.081812858581543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-15.407815933227539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,11.718151092529297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-11.596866607666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7.971879005432129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-13.086749076843262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8.948637962341309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-6.990517616271973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,6.8659772872924805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.6030262112617493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1062.2137817107023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,688.5524293601945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2350.341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,31.982421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.24884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-183.88992309570312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20.342708587646484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-2.121141195297241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5.144443035125732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-11.821121215820312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.3247883319854736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-13.785296440124512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.06490157544612885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-10.157712936401367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.355000972747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-9.515973091125488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5.998325347900391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-8.078813552856445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.776824951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-11.033758163452148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,5.816251754760742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-3.950733184814453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.387579441070557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-5.321523666381836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3.2641372680664062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.6229343414306641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1004.0228318190233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,649.994393943774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2264.404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,28.076171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-166.47410583496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,37.20431137084961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-17.734386444091797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,20.39311981201172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-24.887611389160156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17.612226486206055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-23.98929786682129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14.430665969848633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-22.555959701538086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,18.9366455078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-18.515300750732422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15.04863452911377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-18.45760154724121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14.396799087524414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-16.476539611816406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,11.635644912719727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-13.312581062316895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,11.730228424072266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-12.037118911743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,9.645227432250977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.4580712914466858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,833.3780350636385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,651.7817219126185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2429.931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,58.59375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.21086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-291.1934509277344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,53.11957931518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10.187095642089844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-14.589634895324707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-7.027166843414307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-7.3535051345825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-11.8331298828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-15.633702278137207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-8.390604019165039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.041432857513427734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-5.217098712921143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-5.937363624572754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-7.203975677490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-1.6580686569213867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-4.805334091186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-8.842184066772461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-3.9067459106445312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2.7721872329711914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-1.586430549621582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-4.238357067108154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.565295398235321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,914.910505737192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,631.7956344148728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2230.224609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,32.958984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.21939999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-219.342529296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50.96411895751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-16.677459716796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,19.50547981262207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-32.05562210083008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17.06376838684082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-30.239227294921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11.207609176635742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-25.507495880126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16.279727935791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-16.426790237426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,14.419896125793457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-19.037965774536133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,14.034965515136719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-12.892422676086426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,5.530520915985107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-12.1536283493042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10.578069686889648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-5.000483512878418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,5.404088020324707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.34458377957344055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,537.1802827879934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,468.47397028973364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2032.470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,65.91796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.10314000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-377.7322998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,123.7222900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-17.561330795288086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,15.342808723449707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-49.06922912597656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25.708782196044922,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-43.47233581542969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6.612159729003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-43.06509780883789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,9.782444953918457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-20.85802459716797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3.438690185546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-13.424789428710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-6.4158172607421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-3.796968460083008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-10.32279109954834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.05023546144366264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-15.647242546081543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2.5605413913726807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-6.594803810119629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.40185579657554626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,635.3601887642646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,540.744622204423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2288.0859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-386.90472412109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,86.22078704833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-2.5918304920196533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-15.85020923614502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-14.525156021118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-4.6674933433532715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-28.162242889404297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-10.797693252563477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-13.26768970489502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.22381934523582458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-15.558056831359863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0572747178375721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-15.080879211425781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-0.29479509592056274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-15.120912551879883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2.4901156425476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-10.636369705200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,6.9638800621032715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-14.012677192687988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-3.431488037109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
